"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1738.86552855398,,
"PRT","Portugal","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1754.67235466955,,
"PRT","Portugal","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1742.57685007047,,
"PRT","Portugal","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1742.97524350624,,
"PRT","Portugal","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1745.59501344182,,
"PRT","Portugal","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1724.36234118751,,
"PRT","Portugal","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1708.21794696756,,
"PRT","Portugal","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1717.55337135112,,
"PRT","Portugal","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1724.57550480372,,
"PRT","Portugal","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1731.7335114217,,
"PRT","Portugal","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1737.47606434054,,
"PRT","Portugal","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1727.14047263943,,
"PRT","Portugal","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1737.70375215135,,
"PRT","Portugal","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1743.93031905266,,
"PRT","Portugal","TE","Total employment","A","Annual","2020","2020","HOUR","Hours","0","Units",,,1611.19346205528,,
"PRT","Portugal","TE","Total employment","A","Annual","2021","2021","HOUR","Hours","0","Units",,,1648.9427488591,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","1995","1995","HOUR","Hours","0","Units",,,1800.03864246446,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","1996","1996","HOUR","Hours","0","Units",,,1763.70952549069,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","1997","1997","HOUR","Hours","0","Units",,,1767.06535013415,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","1998","1998","HOUR","Hours","0","Units",,,1751.79443902955,,
"SVK","Slovak Republic","DE","Dependent employment","A","Annual","1999","1999","HOUR","Hours","0","Units",,,1740.69587079889,,
